Year,Location,Gender,Age Group,Measure Type,Population
2012,Chichester,Male,Age 64,Value,828.0
2012,Chichester,Male,Aged 65-69,Value,3932.0
2012,Chichester,Male,Age 65,Value,940.0
2012,Chichester,Male,Age 66,Value,781.0
2012,Chichester,Male,Age 67,Value,730.0
2012,Chichester,Male,Age 68,Value,762.0
2012,Chichester,Male,Age 69,Value,719.0
2012,Chichester,Male,Aged 70-74,Value,3003.0
2012,Chichester,Male,Age 70,Value,665.0
2012,Chichester,Male,Age 71,Value,585.0
2012,Chichester,Male,Age 72,Value,608.0
2012,Chichester,Male,Age 73,Value,542.0
2012,Chichester,Male,Age 74,Value,603.0
2012,Chichester,Male,Aged 75-79,Value,2539.0
2012,Chichester,Male,Age 75,Value,565.0
2012,Chichester,Male,Age 76,Value,542.0
2012,Chichester,Male,Age 77,Value,493.0
2012,Chichester,Male,Age 78,Value,498.0
2012,Chichester,Male,Age 79,Value,441.0
2012,Chichester,Male,Aged 80-84,Value,1848.0
2012,Chichester,Male,Age 80,Value,457.0
2012,Chichester,Male,Age 81,Value,366.0
2012,Chichester,Male,Age 82,Value,374.0
2012,Chichester,Male,Age 83,Value,346.0
2012,Chichester,Male,Age 84,Value,305.0
2012,Chichester,Male,Aged 85+,Value,1521.0
2012,Chichester,Male,Age 85,Value,283.0
2012,Chichester,Male,Age 86,Value,250.0
2012,Chichester,Male,Age 87,Value,180.0
2012,Chichester,Male,Age 88,Value,175.0
2012,Chichester,Male,Age 89,Value,149.0
2012,Chichester,Male,Aged 90+,Value,484.0
2012,Chichester,Female,All Ages,Value,59791.0
2012,Chichester,Female,Aged 0 to 15,Value,8983.0
2012,Chichester,Female,Aged 16+,Value,50808.0
2012,Chichester,Female,Aged 16 to 64,Value,34568.0
2012,Chichester,Female,Aged 16 to 24,Value,5682.0
2012,Chichester,Female,Aged 16 to 17,Value,1142.0
2012,Chichester,Female,Aged 18 to 24,Value,4540.0
2012,Chichester,Female,Aged 18 to 21,Value,2803.0
2012,Chichester,Female,Aged 25 to 49,Value,16663.0
2012,Chichester,Female,Aged 50 to 64,Value,12223.0
2012,Chichester,Female,Aged 65+,Value,16240.0
2012,Chichester,Female,All Ages,Value,59791.0
2012,Chichester,Female,Age 0 - 4,Value,2792.0
2012,Chichester,Female,Age 0,Value,545.0
2012,Chichester,Female,Age 1,Value,538.0
2012,Chichester,Female,Age 2,Value,539.0
2012,Chichester,Female,Age 3,Value,585.0
2012,Chichester,Female,Age 4,Value,585.0
2012,Chichester,Female,Aged 5-9,Value,2810.0
2012,Chichester,Female,Age 5,Value,568.0
2012,Chichester,Female,Age 6,Value,574.0
2012,Chichester,Female,Age 7,Value,559.0
2012,Chichester,Female,Age 8,Value,541.0
2012,Chichester,Female,Age 9,Value,568.0
2012,Chichester,Female,Aged 10-14,Value,2797.0
2012,Chichester,Female,Age 10,Value,551.0
2012,Chichester,Female,Age 11,Value,534.0
2012,Chichester,Female,Age 12,Value,564.0
2012,Chichester,Female,Age 13,Value,572.0
2012,Chichester,Female,Age 14,Value,576.0
2012,Chichester,Female,Aged 15-19,Value,3078.0
2012,Chichester,Female,Age 15,Value,584.0
2012,Chichester,Female,Age 16,Value,581.0
2012,Chichester,Female,Age 17,Value,561.0
2012,Chichester,Female,Age 18,Value,622.0
2012,Chichester,Female,Age 19,Value,730.0
2012,Chichester,Female,Aged 20-24,Value,3188.0
2012,Chichester,Female,Age 20,Value,725.0
2012,Chichester,Female,Age 21,Value,726.0
2012,Chichester,Female,Age 22,Value,640.0
2012,Chichester,Female,Age 23,Value,574.0
2012,Chichester,Female,Age 24,Value,523.0
2012,Chichester,Female,Aged 25-29,Value,2552.0
2012,Chichester,Female,Age 25,Value,524.0
2012,Chichester,Female,Age 26,Value,518.0
2012,Chichester,Female,Age 27,Value,520.0
2012,Chichester,Female,Age 28,Value,522.0
2012,Chichester,Female,Age 29,Value,468.0
2012,Chichester,Female,Aged 30-34,Value,2786.0
2012,Chichester,Female,Age 30,Value,572.0
2012,Chichester,Female,Age 31,Value,556.0
2012,Chichester,Female,Age 32,Value,628.0
2012,Chichester,Female,Age 33,Value,512.0
2012,Chichester,Female,Age 34,Value,518.0
2012,Chichester,Female,Aged 35-39,Value,3112.0
2012,Chichester,Female,Age 35,Value,563.0
2012,Chichester,Female,Age 36,Value,584.0
2012,Chichester,Female,Age 37,Value,581.0
2012,Chichester,Female,Age 38,Value,683.0
2012,Chichester,Female,Age 39,Value,701.0
2012,Chichester,Female,Aged 40-44,Value,3792.0
2012,Chichester,Female,Age 40,Value,751.0
2012,Chichester,Female,Age 41,Value,761.0
2012,Chichester,Female,Age 42,Value,688.0
2012,Chichester,Female,Age 43,Value,772.0
2012,Chichester,Female,Age 44,Value,820.0
2012,Chichester,Female,Aged 45-49,Value,4421.0
2012,Chichester,Female,Age 45,Value,840.0
2012,Chichester,Female,Age 46,Value,900.0
2012,Chichester,Female,Age 47,Value,873.0
2012,Chichester,Female,Age 48,Value,923.0
2012,Chichester,Female,Age 49,Value,885.0
2012,Chichester,Female,Aged 50-54,Value,4236.0
2012,Chichester,Female,Age 50,Value,900.0
2012,Chichester,Female,Age 51,Value,776.0
2012,Chichester,Female,Age 52,Value,859.0
2012,Chichester,Female,Age 53,Value,841.0
2012,Chichester,Female,Age 54,Value,860.0
2012,Chichester,Female,Aged 55-59,Value,3821.0
2012,Chichester,Female,Age 55,Value,781.0
2012,Chichester,Female,Age 56,Value,793.0
2012,Chichester,Female,Age 57,Value,734.0
2012,Chichester,Female,Age 58,Value,739.0
2012,Chichester,Female,Age 59,Value,774.0
2012,Chichester,Female,Aged 60-64,Value,4166.0
2012,Chichester,Female,Age 60,Value,687.0
2012,Chichester,Female,Age 61,Value,777.0
2012,Chichester,Female,Age 62,Value,859.0
2012,Chichester,Female,Age 63,Value,883.0
2012,Chichester,Female,Age 64,Value,960.0
2012,Chichester,Female,Aged 65-69,Value,4342.0
2012,Chichester,Female,Age 65,Value,1094.0
2012,Chichester,Female,Age 66,Value,822.0
2012,Chichester,Female,Age 67,Value,851.0
2012,Chichester,Female,Age 68,Value,814.0
2012,Chichester,Female,Age 69,Value,761.0
2012,Chichester,Female,Aged 70-74,Value,3413.0
2012,Chichester,Female,Age 70,Value,728.0
2012,Chichester,Female,Age 71,Value,668.0
2012,Chichester,Female,Age 72,Value,691.0
2012,Chichester,Female,Age 73,Value,682.0
2012,Chichester,Female,Age 74,Value,644.0
2012,Chichester,Female,Aged 75-79,Value,3004.0
2012,Chichester,Female,Age 75,Value,624.0
2012,Chichester,Female,Age 76,Value,595.0
2012,Chichester,Female,Age 77,Value,663.0
2012,Chichester,Female,Age 78,Value,561.0
2012,Chichester,Female,Age 79,Value,561.0
2012,Chichester,Female,Aged 80-84,Value,2534.0
2012,Chichester,Female,Age 80,Value,580.0
2012,Chichester,Female,Age 81,Value,523.0
2012,Chichester,Female,Age 82,Value,492.0
2012,Chichester,Female,Age 83,Value,497.0
2012,Chichester,Female,Age 84,Value,442.0
2012,Chichester,Female,Aged 85+,Value,2947.0
2012,Chichester,Female,Age 85,Value,436.0
2012,Chichester,Female,Age 86,Value,377.0
2012,Chichester,Female,Age 87,Value,344.0
2012,Chichester,Female,Age 88,Value,306.0
2012,Chichester,Female,Age 89,Value,310.0
2012,Chichester,Female,Aged 90+,Value,1174.0
2013,Chichester,Total,All Ages,Value,116120.0
2013,Chichester,Total,Aged 0 to 15,Value,18728.0
2013,Chichester,Total,Aged 16+,Value,97392.0
2013,Chichester,Total,Aged 16 to 64,Value,67613.0
2013,Chichester,Total,Aged 16 to 24,Value,12240.0
2013,Chichester,Total,Aged 16 to 17,Value,2465.0
2013,Chichester,Total,Aged 18 to 24,Value,9775.0
2013,Chichester,Total,Aged 18 to 21,Value,5926.0
2013,Chichester,Total,Aged 25 to 49,Value,31933.0
2013,Chichester,Total,Aged 50 to 64,Value,23440.0
2013,Chichester,Total,Aged 65+,Value,29779.0
2013,Chichester,Total,All Ages,Value,116120.0
2013,Chichester,Total,Age 0 - 4,Value,5718.0
2013,Chichester,Total,Age 0,Value,1071.0
2013,Chichester,Total,Age 1,Value,1173.0
2013,Chichester,Total,Age 2,Value,1143.0
2013,Chichester,Total,Age 3,Value,1116.0
2013,Chichester,Total,Age 4,Value,1215.0
2013,Chichester,Total,Aged 5-9,Value,5968.0
2013,Chichester,Total,Age 5,Value,1214.0
2013,Chichester,Total,Age 6,Value,1225.0
2013,Chichester,Total,Age 7,Value,1201.0
2013,Chichester,Total,Age 8,Value,1148.0
2013,Chichester,Total,Age 9,Value,1180.0
2013,Chichester,Total,Aged 10-14,Value,5805.0
2013,Chichester,Total,Age 10,Value,1185.0
2013,Chichester,Total,Age 11,Value,1133.0
2013,Chichester,Total,Age 12,Value,1171.0
2013,Chichester,Total,Age 13,Value,1163.0
2013,Chichester,Total,Age 14,Value,1153.0
2013,Chichester,Total,Aged 15-19,Value,6649.0
2013,Chichester,Total,Age 15,Value,1237.0
2013,Chichester,Total,Age 16,Value,1216.0
2013,Chichester,Total,Age 17,Value,1249.0
2013,Chichester,Total,Age 18,Value,1296.0
2013,Chichester,Total,Age 19,Value,1651.0
2013,Chichester,Total,Aged 20-24,Value,6828.0
2013,Chichester,Total,Age 20,Value,1542.0
2013,Chichester,Total,Age 21,Value,1437.0
2013,Chichester,Total,Age 22,Value,1382.0
2013,Chichester,Total,Age 23,Value,1312.0
2013,Chichester,Total,Age 24,Value,1155.0
2013,Chichester,Total,Aged 25-29,Value,5261.0
2013,Chichester,Total,Age 25,Value,1131.0
2013,Chichester,Total,Age 26,Value,988.0
2013,Chichester,Total,Age 27,Value,1002.0
2013,Chichester,Total,Age 28,Value,1099.0
2013,Chichester,Total,Age 29,Value,1041.0
2013,Chichester,Total,Aged 30-34,Value,5464.0
2013,Chichester,Total,Age 30,Value,1028.0
2013,Chichester,Total,Age 31,Value,1103.0
2013,Chichester,Total,Age 32,Value,1066.0
2013,Chichester,Total,Age 33,Value,1198.0
2013,Chichester,Total,Age 34,Value,1069.0
2013,Chichester,Total,Aged 35-39,Value,5657.0
2013,Chichester,Total,Age 35,Value,1022.0
2013,Chichester,Total,Age 36,Value,1061.0
2013,Chichester,Total,Age 37,Value,1113.0
2013,Chichester,Total,Age 38,Value,1138.0
2013,Chichester,Total,Age 39,Value,1323.0
2013,Chichester,Total,Aged 40-44,Value,7142.0
2013,Chichester,Total,Age 40,Value,1326.0
2013,Chichester,Total,Age 41,Value,1390.0
2013,Chichester,Total,Age 42,Value,1464.0
2013,Chichester,Total,Age 43,Value,1397.0
2013,Chichester,Total,Age 44,Value,1565.0
2013,Chichester,Total,Aged 45-49,Value,8409.0
2013,Chichester,Total,Age 45,Value,1577.0
2013,Chichester,Total,Age 46,Value,1687.0
2013,Chichester,Total,Age 47,Value,1731.0
2013,Chichester,Total,Age 48,Value,1672.0
2013,Chichester,Total,Age 49,Value,1742.0
2013,Chichester,Total,Aged 50-54,Value,8183.0
2013,Chichester,Total,Age 50,Value,1706.0
2013,Chichester,Total,Age 51,Value,1713.0
2013,Chichester,Total,Age 52,Value,1542.0
2013,Chichester,Total,Age 53,Value,1592.0
2013,Chichester,Total,Age 54,Value,1630.0
2013,Chichester,Total,Aged 55-59,Value,7613.0
2013,Chichester,Total,Age 55,Value,1609.0
2013,Chichester,Total,Age 56,Value,1530.0
2013,Chichester,Total,Age 57,Value,1512.0
2013,Chichester,Total,Age 58,Value,1487.0
2013,Chichester,Total,Age 59,Value,1475.0
2013,Chichester,Total,Aged 60-64,Value,7644.0
2013,Chichester,Total,Age 60,Value,1509.0
2013,Chichester,Total,Age 61,Value,1382.0
2013,Chichester,Total,Age 62,Value,1507.0
2013,Chichester,Total,Age 63,Value,1567.0
2013,Chichester,Total,Age 64,Value,1679.0
2013,Chichester,Total,Aged 65-69,Value,8609.0
2013,Chichester,Total,Age 65,Value,1792.0
2013,Chichester,Total,Age 66,Value,2036.0
2013,Chichester,Total,Age 67,Value,1607.0
2013,Chichester,Total,Age 68,Value,1588.0
2013,Chichester,Total,Age 69,Value,1586.0
2013,Chichester,Total,Aged 70-74,Value,6571.0
2013,Chichester,Total,Age 70,Value,1478.0
2013,Chichester,Total,Age 71,Value,1381.0
2013,Chichester,Total,Age 72,Value,1234.0
2013,Chichester,Total,Age 73,Value,1270.0
2013,Chichester,Total,Age 74,Value,1208.0
2013,Chichester,Total,Aged 75-79,Value,5627.0
2013,Chichester,Total,Age 75,Value,1218.0
2013,Chichester,Total,Age 76,Value,1159.0
2013,Chichester,Total,Age 77,Value,1097.0
2013,Chichester,Total,Age 78,Value,1121.0
2013,Chichester,Total,Age 79,Value,1032.0
2013,Chichester,Total,Aged 80-84,Value,4399.0
2013,Chichester,Total,Age 80,Value,965.0
2013,Chichester,Total,Age 81,Value,985.0
2013,Chichester,Total,Age 82,Value,854.0
2013,Chichester,Total,Age 83,Value,816.0
2013,Chichester,Total,Age 84,Value,779.0
2013,Chichester,Total,Aged 85+,Value,4573.0
2013,Chichester,Total,Age 85,Value,701.0
2013,Chichester,Total,Age 86,Value,659.0
2013,Chichester,Total,Age 87,Value,577.0
2013,Chichester,Total,Age 88,Value,468.0
2013,Chichester,Total,Age 89,Value,428.0
2013,Chichester,Total,Aged 90+,Value,1740.0
2013,Chichester,Male,All Ages,Value,55771.0
2013,Chichester,Male,Aged 0 to 15,Value,9710.0
2013,Chichester,Male,Aged 16+,Value,46061.0
2013,Chichester,Male,Aged 16 to 64,Value,32885.0
2013,Chichester,Male,Aged 16 to 24,Value,6323.0
2013,Chichester,Male,Aged 16 to 17,Value,1284.0
2013,Chichester,Male,Aged 18 to 24,Value,5039.0
2013,Chichester,Male,Aged 18 to 21,Value,3037.0
2013,Chichester,Male,Aged 25 to 49,Value,15422.0
2013,Chichester,Male,Aged 50 to 64,Value,11140.0
2013,Chichester,Male,Aged 65+,Value,13176.0
2013,Chichester,Male,All Ages,Value,55771.0
2013,Chichester,Male,Age 0 - 4,Value,2968.0
2013,Chichester,Male,Age 0,Value,580.0
2013,Chichester,Male,Age 1,Value,616.0
2013,Chichester,Male,Age 2,Value,607.0
2013,Chichester,Male,Age 3,Value,551.0
2013,Chichester,Male,Age 4,Value,614.0
2013,Chichester,Male,Aged 5-9,Value,3069.0
2013,Chichester,Male,Age 5,Value,611.0
2013,Chichester,Male,Age 6,Value,636.0
2013,Chichester,Male,Age 7,Value,623.0
2013,Chichester,Male,Age 8,Value,568.0
2013,Chichester,Male,Age 9,Value,631.0
2013,Chichester,Male,Aged 10-14,Value,3016.0
2013,Chichester,Male,Age 10,Value,614.0
2013,Chichester,Male,Age 11,Value,563.0
2013,Chichester,Male,Age 12,Value,639.0
2013,Chichester,Male,Age 13,Value,597.0
2013,Chichester,Male,Age 14,Value,603.0
2013,Chichester,Male,Aged 15-19,Value,3448.0
2013,Chichester,Male,Age 15,Value,657.0
2013,Chichester,Male,Age 16,Value,634.0
2013,Chichester,Male,Age 17,Value,650.0
2013,Chichester,Male,Age 18,Value,667.0
2013,Chichester,Male,Age 19,Value,840.0
2013,Chichester,Male,Aged 20-24,Value,3532.0
2013,Chichester,Male,Age 20,Value,769.0
2013,Chichester,Male,Age 21,Value,761.0
2013,Chichester,Male,Age 22,Value,716.0
2013,Chichester,Male,Age 23,Value,688.0
2013,Chichester,Male,Age 24,Value,598.0
2013,Chichester,Male,Aged 25-29,Value,2663.0
2013,Chichester,Male,Age 25,Value,602.0
2013,Chichester,Male,Age 26,Value,485.0
2013,Chichester,Male,Age 27,Value,494.0
2013,Chichester,Male,Age 28,Value,557.0
2013,Chichester,Male,Age 29,Value,525.0
2013,Chichester,Male,Aged 30-34,Value,2671.0
2013,Chichester,Male,Age 30,Value,559.0
2013,Chichester,Male,Age 31,Value,525.0
2013,Chichester,Male,Age 32,Value,501.0
2013,Chichester,Male,Age 33,Value,564.0
2013,Chichester,Male,Age 34,Value,522.0
2013,Chichester,Male,Aged 35-39,Value,2668.0
2013,Chichester,Male,Age 35,Value,488.0
2013,Chichester,Male,Age 36,Value,502.0
2013,Chichester,Male,Age 37,Value,525.0
2013,Chichester,Male,Age 38,Value,529.0
2013,Chichester,Male,Age 39,Value,624.0
2013,Chichester,Male,Aged 40-44,Value,3445.0
2013,Chichester,Male,Age 40,Value,615.0
2013,Chichester,Male,Age 41,Value,652.0
2013,Chichester,Male,Age 42,Value,688.0
2013,Chichester,Male,Age 43,Value,692.0
2013,Chichester,Male,Age 44,Value,798.0
2013,Chichester,Male,Aged 45-49,Value,3975.0
2013,Chichester,Male,Age 45,Value,753.0
2013,Chichester,Male,Age 46,Value,795.0
2013,Chichester,Male,Age 47,Value,829.0
2013,Chichester,Male,Age 48,Value,783.0
2013,Chichester,Male,Age 49,Value,815.0
2013,Chichester,Male,Aged 50-54,Value,3875.0
2013,Chichester,Male,Age 50,Value,816.0
2013,Chichester,Male,Age 51,Value,797.0
2013,Chichester,Male,Age 52,Value,748.0
2013,Chichester,Male,Age 53,Value,734.0
2013,Chichester,Male,Age 54,Value,780.0
2013,Chichester,Male,Aged 55-59,Value,3639.0
2013,Chichester,Male,Age 55,Value,737.0
2013,Chichester,Male,Age 56,Value,730.0
2013,Chichester,Male,Age 57,Value,711.0
2013,Chichester,Male,Age 58,Value,743.0
2013,Chichester,Male,Age 59,Value,718.0
2013,Chichester,Male,Aged 60-64,Value,3626.0
2013,Chichester,Male,Age 60,Value,735.0
2013,Chichester,Male,Age 61,Value,683.0
2013,Chichester,Male,Age 62,Value,720.0
2013,Chichester,Male,Age 63,Value,705.0
2013,Chichester,Male,Age 64,Value,783.0
2013,Chichester,Male,Aged 65-69,Value,4042.0
2013,Chichester,Male,Age 65,Value,833.0
2013,Chichester,Male,Age 66,Value,944.0
2013,Chichester,Male,Age 67,Value,774.0
2013,Chichester,Male,Age 68,Value,731.0
2013,Chichester,Male,Age 69,Value,760.0
2013,Chichester,Male,Aged 70-74,Value,3077.0
2013,Chichester,Male,Age 70,Value,719.0
2013,Chichester,Male,Age 71,Value,657.0
2013,Chichester,Male,Age 72,Value,576.0
2013,Chichester,Male,Age 73,Value,586.0
2013,Chichester,Male,Age 74,Value,539.0
2013,Chichester,Male,Aged 75-79,Value,2615.0
2013,Chichester,Male,Age 75,Value,596.0
2013,Chichester,Male,Age 76,Value,543.0
2013,Chichester,Male,Age 77,Value,517.0
2013,Chichester,Male,Age 78,Value,474.0
2013,Chichester,Male,Age 79,Value,485.0
2013,Chichester,Male,Aged 80-84,Value,1855.0
2013,Chichester,Male,Age 80,Value,422.0
2013,Chichester,Male,Age 81,Value,429.0
2013,Chichester,Male,Age 82,Value,342.0
2013,Chichester,Male,Age 83,Value,343.0
2013,Chichester,Male,Age 84,Value,319.0
2013,Chichester,Male,Aged 85+,Value,1587.0
2013,Chichester,Male,Age 85,Value,282.0
2013,Chichester,Male,Age 86,Value,255.0
2013,Chichester,Male,Age 87,Value,227.0
2013,Chichester,Male,Age 88,Value,163.0
2013,Chichester,Male,Age 89,Value,151.0
2013,Chichester,Male,Aged 90+,Value,509.0
2013,Chichester,Female,All Ages,Value,60349.0
2013,Chichester,Female,Aged 0 to 15,Value,9018.0
2013,Chichester,Female,Aged 16+,Value,51331.0
2013,Chichester,Female,Aged 16 to 64,Value,34728.0
2013,Chichester,Female,Aged 16 to 24,Value,5917.0
2013,Chichester,Female,Aged 16 to 17,Value,1181.0
2013,Chichester,Female,Aged 18 to 24,Value,4736.0
2013,Chichester,Female,Aged 18 to 21,Value,2889.0
2013,Chichester,Female,Aged 25 to 49,Value,16511.0
2013,Chichester,Female,Aged 50 to 64,Value,12300.0
2013,Chichester,Female,Aged 65+,Value,16603.0
2013,Chichester,Female,All Ages,Value,60349.0
2013,Chichester,Female,Age 0 - 4,Value,2750.0
2013,Chichester,Female,Age 0,Value,491.0
2013,Chichester,Female,Age 1,Value,557.0
2013,Chichester,Female,Age 2,Value,536.0
2013,Chichester,Female,Age 3,Value,565.0
2013,Chichester,Female,Age 4,Value,601.0
2013,Chichester,Female,Aged 5-9,Value,2899.0
2013,Chichester,Female,Age 5,Value,603.0
2013,Chichester,Female,Age 6,Value,589.0
2013,Chichester,Female,Age 7,Value,578.0
2013,Chichester,Female,Age 8,Value,580.0
2013,Chichester,Female,Age 9,Value,549.0
2013,Chichester,Female,Aged 10-14,Value,2789.0
2013,Chichester,Female,Age 10,Value,571.0
2013,Chichester,Female,Age 11,Value,570.0
2013,Chichester,Female,Age 12,Value,532.0
2013,Chichester,Female,Age 13,Value,566.0
2013,Chichester,Female,Age 14,Value,550.0
2013,Chichester,Female,Aged 15-19,Value,3201.0
2013,Chichester,Female,Age 15,Value,580.0
2013,Chichester,Female,Age 16,Value,582.0
2013,Chichester,Female,Age 17,Value,599.0
2013,Chichester,Female,Age 18,Value,629.0
2013,Chichester,Female,Age 19,Value,811.0
2013,Chichester,Female,Aged 20-24,Value,3296.0
2013,Chichester,Female,Age 20,Value,773.0
2013,Chichester,Female,Age 21,Value,676.0
2013,Chichester,Female,Age 22,Value,666.0
2013,Chichester,Female,Age 23,Value,624.0
2013,Chichester,Female,Age 24,Value,557.0
2013,Chichester,Female,Aged 25-29,Value,2598.0
2013,Chichester,Female,Age 25,Value,529.0
2013,Chichester,Female,Age 26,Value,503.0
2013,Chichester,Female,Age 27,Value,508.0
2013,Chichester,Female,Age 28,Value,542.0
2013,Chichester,Female,Age 29,Value,516.0
2013,Chichester,Female,Aged 30-34,Value,2793.0
2013,Chichester,Female,Age 30,Value,469.0
2013,Chichester,Female,Age 31,Value,578.0
2013,Chichester,Female,Age 32,Value,565.0
2013,Chichester,Female,Age 33,Value,634.0
2013,Chichester,Female,Age 34,Value,547.0
2013,Chichester,Female,Aged 35-39,Value,2989.0
2013,Chichester,Female,Age 35,Value,534.0
2013,Chichester,Female,Age 36,Value,559.0
2013,Chichester,Female,Age 37,Value,588.0
2013,Chichester,Female,Age 38,Value,609.0
2013,Chichester,Female,Age 39,Value,699.0
2013,Chichester,Female,Aged 40-44,Value,3697.0
2013,Chichester,Female,Age 40,Value,711.0
2013,Chichester,Female,Age 41,Value,738.0
2013,Chichester,Female,Age 42,Value,776.0
2013,Chichester,Female,Age 43,Value,705.0
2013,Chichester,Female,Age 44,Value,767.0
2013,Chichester,Female,Aged 45-49,Value,4434.0
2013,Chichester,Female,Age 45,Value,824.0
2013,Chichester,Female,Age 46,Value,892.0
2013,Chichester,Female,Age 47,Value,902.0
2013,Chichester,Female,Age 48,Value,889.0
2013,Chichester,Female,Age 49,Value,927.0
2013,Chichester,Female,Aged 50-54,Value,4308.0
2013,Chichester,Female,Age 50,Value,890.0
2013,Chichester,Female,Age 51,Value,916.0
2013,Chichester,Female,Age 52,Value,794.0
2013,Chichester,Female,Age 53,Value,858.0
2013,Chichester,Female,Age 54,Value,850.0
2013,Chichester,Female,Aged 55-59,Value,3974.0
2013,Chichester,Female,Age 55,Value,872.0
2013,Chichester,Female,Age 56,Value,800.0
2013,Chichester,Female,Age 57,Value,801.0
2013,Chichester,Female,Age 58,Value,744.0
2013,Chichester,Female,Age 59,Value,757.0
2013,Chichester,Female,Aged 60-64,Value,4018.0
2013,Chichester,Female,Age 60,Value,774.0
2013,Chichester,Female,Age 61,Value,699.0
2013,Chichester,Female,Age 62,Value,787.0
2013,Chichester,Female,Age 63,Value,862.0
