Year,Location,Gender,Age Group,Population
2016,Chichester,Total,Age 51,1.4
2016,Chichester,Total,Age 52,1800.0
2016,Chichester,Total,Age 52,1.5
2016,Chichester,Total,Age 53,1754.0
2016,Chichester,Total,Age 53,1.5
2016,Chichester,Total,Age 54,1767.0
2016,Chichester,Total,Age 54,1.5
2016,Chichester,Total,Aged 55-59,8206.0
2016,Chichester,Total,Aged 55-59,6.9
2016,Chichester,Total,Age 55,1593.0
2016,Chichester,Total,Age 55,1.3
2016,Chichester,Total,Age 56,1680.0
2016,Chichester,Total,Age 56,1.4
2016,Chichester,Total,Age 57,1658.0
2016,Chichester,Total,Age 57,1.4
2016,Chichester,Total,Age 58,1680.0
2016,Chichester,Total,Age 58,1.4
2016,Chichester,Total,Age 59,1595.0
2016,Chichester,Total,Age 59,1.3
2016,Chichester,Total,Aged 60-64,7627.0
2016,Chichester,Total,Aged 60-64,6.4
2016,Chichester,Total,Age 60,1573.0
2016,Chichester,Total,Age 60,1.3
2016,Chichester,Total,Age 61,1513.0
2016,Chichester,Total,Age 61,1.3
2016,Chichester,Total,Age 62,1557.0
2016,Chichester,Total,Age 62,1.3
2016,Chichester,Total,Age 63,1567.0
2016,Chichester,Total,Age 63,1.3
2016,Chichester,Total,Age 64,1417.0
2016,Chichester,Total,Age 64,1.2
2016,Chichester,Total,Aged 65-69,8697.0
2016,Chichester,Total,Aged 65-69,7.3
2016,Chichester,Total,Age 65,1524.0
2016,Chichester,Total,Age 65,1.3
2016,Chichester,Total,Age 66,1603.0
2016,Chichester,Total,Age 66,1.3
2016,Chichester,Total,Age 67,1722.0
2016,Chichester,Total,Age 67,1.4
2016,Chichester,Total,Age 68,1803.0
2016,Chichester,Total,Age 68,1.5
2016,Chichester,Total,Age 69,2045.0
2016,Chichester,Total,Age 69,1.7
2016,Chichester,Total,Aged 70-74,7557.0
2016,Chichester,Total,Aged 70-74,6.3
2016,Chichester,Total,Age 70,1597.0
2016,Chichester,Total,Age 70,1.3
2016,Chichester,Total,Age 71,1607.0
2016,Chichester,Total,Age 71,1.3
2016,Chichester,Total,Age 72,1568.0
2016,Chichester,Total,Age 72,1.3
2016,Chichester,Total,Age 73,1408.0
2016,Chichester,Total,Age 73,1.2
2016,Chichester,Total,Age 74,1377.0
2016,Chichester,Total,Age 74,1.2
2016,Chichester,Total,Aged 75-79,5785.0
2016,Chichester,Total,Aged 75-79,4.8
2016,Chichester,Total,Age 75,1180.0
2016,Chichester,Total,Age 75,1.0
2016,Chichester,Total,Age 76,1242.0
2016,Chichester,Total,Age 76,1.0
2016,Chichester,Total,Age 77,1130.0
2016,Chichester,Total,Age 77,0.9
2016,Chichester,Total,Age 78,1161.0
2016,Chichester,Total,Age 78,1.0
2016,Chichester,Total,Age 79,1072.0
2016,Chichester,Total,Age 79,0.9
2016,Chichester,Total,Aged 80-84,4601.0
2016,Chichester,Total,Aged 80-84,3.8
2016,Chichester,Total,Age 80,999.0
2016,Chichester,Total,Age 80,0.8
2016,Chichester,Total,Age 81,988.0
2016,Chichester,Total,Age 81,0.8
2016,Chichester,Total,Age 82,920.0
2016,Chichester,Total,Age 82,0.8
2016,Chichester,Total,Age 83,855.0
2016,Chichester,Total,Age 83,0.7
2016,Chichester,Total,Age 84,839.0
2016,Chichester,Total,Age 84,0.7
2016,Chichester,Total,Aged 85+,4807.0
2016,Chichester,Total,Aged 85+,4.0
2016,Chichester,Total,Age 85,704.0
2016,Chichester,Total,Age 85,0.6
2016,Chichester,Total,Age 86,644.0
2016,Chichester,Total,Age 86,0.5
2016,Chichester,Total,Age 87,622.0
2016,Chichester,Total,Age 87,0.5
2016,Chichester,Total,Age 88,530.0
2016,Chichester,Total,Age 88,0.4
2016,Chichester,Total,Age 89,468.0
2016,Chichester,Total,Age 89,0.4
2016,Chichester,Total,Aged 90+,1839.0
2016,Chichester,Total,Aged 90+,1.5
2016,Chichester,Male,All Ages,57777.0
2016,Chichester,Male,All Ages,100.0
2016,Chichester,Male,Aged 0 to 15,9931.0
2016,Chichester,Male,Aged 0 to 15,17.2
2016,Chichester,Male,Aged 16+,47846.0
2016,Chichester,Male,Aged 16+,82.8
2016,Chichester,Male,Aged 16 to 64,33866.0
2016,Chichester,Male,Aged 16 to 64,58.6
2016,Chichester,Male,Aged 16 to 24,6493.0
2016,Chichester,Male,Aged 16 to 24,11.2
2016,Chichester,Male,Aged 16 to 17,1181.0
2016,Chichester,Male,Aged 16 to 17,2.0
2016,Chichester,Male,Aged 18 to 24,5312.0
2016,Chichester,Male,Aged 18 to 24,9.2
2016,Chichester,Male,Aged 18 to 21,3140.0
2016,Chichester,Male,Aged 18 to 21,5.4
2016,Chichester,Male,Aged 25 to 49,15576.0
2016,Chichester,Male,Aged 25 to 49,27.0
2016,Chichester,Male,Aged 50 to 64,11797.0
2016,Chichester,Male,Aged 50 to 64,20.4
2016,Chichester,Male,Aged 65+,13980.0
2016,Chichester,Male,Aged 65+,24.2
2016,Chichester,Male,All Ages,57777.0
2016,Chichester,Male,All Ages,100.0
2016,Chichester,Male,Age 0 - 4,2963.0
2016,Chichester,Male,Age 0 - 4,5.1
2016,Chichester,Male,Age 0,507.0
2016,Chichester,Male,Age 0,0.9
2016,Chichester,Male,Age 1,602.0
2016,Chichester,Male,Age 1,1.0
2016,Chichester,Male,Age 2,540.0
2016,Chichester,Male,Age 2,0.9
2016,Chichester,Male,Age 3,657.0
2016,Chichester,Male,Age 3,1.1
2016,Chichester,Male,Age 4,657.0
2016,Chichester,Male,Age 4,1.1
2016,Chichester,Male,Aged 5-9,3226.0
2016,Chichester,Male,Aged 5-9,5.6
2016,Chichester,Male,Age 5,671.0
2016,Chichester,Male,Age 5,1.2
2016,Chichester,Male,Age 6,585.0
2016,Chichester,Male,Age 6,1.0
2016,Chichester,Male,Age 7,639.0
2016,Chichester,Male,Age 7,1.1
2016,Chichester,Male,Age 8,659.0
2016,Chichester,Male,Age 8,1.1
2016,Chichester,Male,Age 9,672.0
2016,Chichester,Male,Age 9,1.2
2016,Chichester,Male,Aged 10-14,3132.0
2016,Chichester,Male,Aged 10-14,5.4
2016,Chichester,Male,Age 10,681.0
2016,Chichester,Male,Age 10,1.2
2016,Chichester,Male,Age 11,598.0
2016,Chichester,Male,Age 11,1.0
2016,Chichester,Male,Age 12,652.0
2016,Chichester,Male,Age 12,1.1
2016,Chichester,Male,Age 13,632.0
2016,Chichester,Male,Age 13,1.1
2016,Chichester,Male,Age 14,569.0
2016,Chichester,Male,Age 14,1.0
2016,Chichester,Male,Aged 15-19,3281.0
2016,Chichester,Male,Aged 15-19,5.7
2016,Chichester,Male,Age 15,610.0
2016,Chichester,Male,Age 15,1.1
2016,Chichester,Male,Age 16,587.0
2016,Chichester,Male,Age 16,1.0
2016,Chichester,Male,Age 17,594.0
2016,Chichester,Male,Age 17,1.0
2016,Chichester,Male,Age 18,722.0
2016,Chichester,Male,Age 18,1.2
2016,Chichester,Male,Age 19,768.0
2016,Chichester,Male,Age 19,1.3
2016,Chichester,Male,Aged 20-24,3822.0
2016,Chichester,Male,Aged 20-24,6.6
2016,Chichester,Male,Age 20,824.0
2016,Chichester,Male,Age 20,1.4
2016,Chichester,Male,Age 21,826.0
2016,Chichester,Male,Age 21,1.4
2016,Chichester,Male,Age 22,774.0
2016,Chichester,Male,Age 22,1.3
2016,Chichester,Male,Age 23,691.0
2016,Chichester,Male,Age 23,1.2
2016,Chichester,Male,Age 24,707.0
2016,Chichester,Male,Age 24,1.2
2016,Chichester,Male,Aged 25-29,2941.0
2016,Chichester,Male,Aged 25-29,5.1
2016,Chichester,Male,Age 25,603.0
2016,Chichester,Male,Age 25,1.0
2016,Chichester,Male,Age 26,629.0
2016,Chichester,Male,Age 26,1.1
2016,Chichester,Male,Age 27,578.0
2016,Chichester,Male,Age 27,1.0
2016,Chichester,Male,Age 28,611.0
2016,Chichester,Male,Age 28,1.1
2016,Chichester,Male,Age 29,520.0
2016,Chichester,Male,Age 29,0.9
2016,Chichester,Male,Aged 30-34,2838.0
2016,Chichester,Male,Aged 30-34,4.9
2016,Chichester,Male,Age 30,527.0
2016,Chichester,Male,Age 30,0.9
2016,Chichester,Male,Age 31,586.0
2016,Chichester,Male,Age 31,1.0
2016,Chichester,Male,Age 32,543.0
2016,Chichester,Male,Age 32,0.9
2016,Chichester,Male,Age 33,610.0
2016,Chichester,Male,Age 33,1.1
2016,Chichester,Male,Age 34,572.0
2016,Chichester,Male,Age 34,1.0
2016,Chichester,Male,Aged 35-39,2773.0
2016,Chichester,Male,Aged 35-39,4.8
2016,Chichester,Male,Age 35,545.0
2016,Chichester,Male,Age 35,0.9
2016,Chichester,Male,Age 36,590.0
2016,Chichester,Male,Age 36,1.0
2016,Chichester,Male,Age 37,559.0
2016,Chichester,Male,Age 37,1.0
2016,Chichester,Male,Age 38,545.0
2016,Chichester,Male,Age 38,0.9
2016,Chichester,Male,Age 39,534.0
2016,Chichester,Male,Age 39,0.9
2016,Chichester,Male,Aged 40-44,3143.0
2016,Chichester,Male,Aged 40-44,5.4
2016,Chichester,Male,Age 40,586.0
2016,Chichester,Male,Age 40,1.0
2016,Chichester,Male,Age 41,572.0
2016,Chichester,Male,Age 41,1.0
2016,Chichester,Male,Age 42,651.0
2016,Chichester,Male,Age 42,1.1
2016,Chichester,Male,Age 43,637.0
2016,Chichester,Male,Age 43,1.1
2016,Chichester,Male,Age 44,697.0
2016,Chichester,Male,Age 44,1.2
2016,Chichester,Male,Aged 45-49,3881.0
2016,Chichester,Male,Aged 45-49,6.7
2016,Chichester,Male,Age 45,739.0
2016,Chichester,Male,Age 45,1.3
2016,Chichester,Male,Age 46,725.0
2016,Chichester,Male,Age 46,1.3
2016,Chichester,Male,Age 47,824.0
2016,Chichester,Male,Age 47,1.4
2016,Chichester,Male,Age 48,767.0
2016,Chichester,Male,Age 48,1.3
2016,Chichester,Male,Age 49,826.0
2016,Chichester,Male,Age 49,1.4
2016,Chichester,Male,Aged 50-54,4188.0
2016,Chichester,Male,Aged 50-54,7.2
2016,Chichester,Male,Age 50,854.0
2016,Chichester,Male,Age 50,1.5
2016,Chichester,Male,Age 51,812.0
2016,Chichester,Male,Age 51,1.4
2016,Chichester,Male,Age 52,836.0
2016,Chichester,Male,Age 52,1.4
2016,Chichester,Male,Age 53,870.0
2016,Chichester,Male,Age 53,1.5
2016,Chichester,Male,Age 54,816.0
2016,Chichester,Male,Age 54,1.4
2016,Chichester,Male,Aged 55-59,3884.0
2016,Chichester,Male,Aged 55-59,6.7
2016,Chichester,Male,Age 55,787.0
2016,Chichester,Male,Age 55,1.4
2016,Chichester,Male,Age 56,776.0
2016,Chichester,Male,Age 56,1.3
2016,Chichester,Male,Age 57,803.0
2016,Chichester,Male,Age 57,1.4
2016,Chichester,Male,Age 58,771.0
2016,Chichester,Male,Age 58,1.3
2016,Chichester,Male,Age 59,747.0
2016,Chichester,Male,Age 59,1.3
2016,Chichester,Male,Aged 60-64,3725.0
2016,Chichester,Male,Aged 60-64,6.4
2016,Chichester,Male,Age 60,743.0
2016,Chichester,Male,Age 60,1.3
2016,Chichester,Male,Age 61,752.0
2016,Chichester,Male,Age 61,1.3
2016,Chichester,Male,Age 62,760.0
2016,Chichester,Male,Age 62,1.3
2016,Chichester,Male,Age 63,769.0
2016,Chichester,Male,Age 63,1.3
2016,Chichester,Male,Age 64,701.0
2016,Chichester,Male,Age 64,1.2
2016,Chichester,Male,Aged 65-69,3998.0
2016,Chichester,Male,Aged 65-69,6.9
2016,Chichester,Male,Age 65,715.0
2016,Chichester,Male,Age 65,1.2
2016,Chichester,Male,Age 66,713.0
2016,Chichester,Male,Age 66,1.2
2016,Chichester,Male,Age 67,800.0
2016,Chichester,Male,Age 67,1.4
2016,Chichester,Male,Age 68,823.0
2016,Chichester,Male,Age 68,1.4
2016,Chichester,Male,Age 69,947.0
2016,Chichester,Male,Age 69,1.6
2016,Chichester,Male,Aged 70-74,3554.0
2016,Chichester,Male,Aged 70-74,6.2
2016,Chichester,Male,Age 70,766.0
2016,Chichester,Male,Age 70,1.3
2016,Chichester,Male,Age 71,734.0
2016,Chichester,Male,Age 71,1.3
2016,Chichester,Male,Age 72,750.0
2016,Chichester,Male,Age 72,1.3
2016,Chichester,Male,Age 73,670.0
2016,Chichester,Male,Age 73,1.2
2016,Chichester,Male,Age 74,634.0
2016,Chichester,Male,Age 74,1.1
2016,Chichester,Male,Aged 75-79,2674.0
2016,Chichester,Male,Aged 75-79,4.6
2016,Chichester,Male,Age 75,548.0
2016,Chichester,Male,Age 75,0.9
2016,Chichester,Male,Age 76,574.0
2016,Chichester,Male,Age 76,1.0
2016,Chichester,Male,Age 77,514.0
2016,Chichester,Male,Age 77,0.9
2016,Chichester,Male,Age 78,559.0
2016,Chichester,Male,Age 78,1.0
2016,Chichester,Male,Age 79,479.0
2016,Chichester,Male,Age 79,0.8
2016,Chichester,Male,Aged 80-84,2052.0
2016,Chichester,Male,Aged 80-84,3.6
2016,Chichester,Male,Age 80,473.0
2016,Chichester,Male,Age 80,0.8
2016,Chichester,Male,Age 81,424.0
2016,Chichester,Male,Age 81,0.7
2016,Chichester,Male,Age 82,431.0
2016,Chichester,Male,Age 82,0.7
2016,Chichester,Male,Age 83,367.0
2016,Chichester,Male,Age 83,0.6
2016,Chichester,Male,Age 84,357.0
2016,Chichester,Male,Age 84,0.6
2016,Chichester,Male,Aged 85+,1702.0
2016,Chichester,Male,Aged 85+,2.9
2016,Chichester,Male,Age 85,274.0
2016,Chichester,Male,Age 85,0.5
2016,Chichester,Male,Age 86,269.0
2016,Chichester,Male,Age 86,0.5
2016,Chichester,Male,Age 87,240.0
2016,Chichester,Male,Age 87,0.4
2016,Chichester,Male,Age 88,209.0
2016,Chichester,Male,Age 88,0.4
2016,Chichester,Male,Age 89,171.0
2016,Chichester,Male,Age 89,0.3
2016,Chichester,Male,Aged 90+,539.0
2016,Chichester,Male,Aged 90+,0.9
2016,Chichester,Female,All Ages,61934.0
2016,Chichester,Female,All Ages,100.0
2016,Chichester,Female,Aged 0 to 15,9221.0
2016,Chichester,Female,Aged 0 to 15,14.9
2016,Chichester,Female,Aged 16+,52713.0
2016,Chichester,Female,Aged 16+,85.1
2016,Chichester,Female,Aged 16 to 64,35246.0
2016,Chichester,Female,Aged 16 to 64,56.9
2016,Chichester,Female,Aged 16 to 24,6002.0
2016,Chichester,Female,Aged 16 to 24,9.7
2016,Chichester,Female,Aged 16 to 17,1109.0
2016,Chichester,Female,Aged 16 to 17,1.8
2016,Chichester,Female,Aged 18 to 24,4893.0
2016,Chichester,Female,Aged 18 to 24,7.9
2016,Chichester,Female,Aged 18 to 21,2932.0
2016,Chichester,Female,Aged 18 to 21,4.7
2016,Chichester,Female,Aged 25 to 49,16377.0
2016,Chichester,Female,Aged 25 to 49,26.4
2016,Chichester,Female,Aged 50 to 64,12867.0
2016,Chichester,Female,Aged 50 to 64,20.8
2016,Chichester,Female,Aged 65+,17467.0
2016,Chichester,Female,Aged 65+,28.2
2016,Chichester,Female,All Ages,61934.0
2016,Chichester,Female,All Ages,100.0
2016,Chichester,Female,Age 0 - 4,2716.0
2016,Chichester,Female,Age 0 - 4,4.4
2016,Chichester,Female,Age 0,496.0
2016,Chichester,Female,Age 0,0.8
2016,Chichester,Female,Age 1,543.0
2016,Chichester,Female,Age 1,0.9
2016,Chichester,Female,Age 2,559.0
2016,Chichester,Female,Age 2,0.9
2016,Chichester,Female,Age 3,510.0
2016,Chichester,Female,Age 3,0.8
2016,Chichester,Female,Age 4,608.0
2016,Chichester,Female,Age 4,1.0
2016,Chichester,Female,Aged 5-9,3015.0
2016,Chichester,Female,Aged 5-9,4.9
2016,Chichester,Female,Age 5,572.0
2016,Chichester,Female,Age 5,0.9
2016,Chichester,Female,Age 6,576.0
2016,Chichester,Female,Age 6,0.9
2016,Chichester,Female,Age 7,640.0
2016,Chichester,Female,Age 7,1.0
2016,Chichester,Female,Age 8,624.0
2016,Chichester,Female,Age 8,1.0
2016,Chichester,Female,Age 9,603.0
2016,Chichester,Female,Age 9,1.0
2016,Chichester,Female,Aged 10-14,2945.0
2016,Chichester,Female,Aged 10-14,4.8
2016,Chichester,Female,Age 10,619.0
2016,Chichester,Female,Age 10,1.0
2016,Chichester,Female,Age 11,600.0
2016,Chichester,Female,Age 11,1.0
2016,Chichester,Female,Age 12,572.0
2016,Chichester,Female,Age 12,0.9
2016,Chichester,Female,Age 13,594.0
2016,Chichester,Female,Age 13,1.0
2016,Chichester,Female,Age 14,560.0
2016,Chichester,Female,Age 14,0.9
2016,Chichester,Female,Aged 15-19,3122.0
2016,Chichester,Female,Aged 15-19,5.0
2016,Chichester,Female,Age 15,545.0
2016,Chichester,Female,Age 15,0.9
2016,Chichester,Female,Age 16,546.0
2016,Chichester,Female,Age 16,0.9
2016,Chichester,Female,Age 17,563.0
2016,Chichester,Female,Age 17,0.9
2016,Chichester,Female,Age 18,650.0
2016,Chichester,Female,Age 18,1.0
2016,Chichester,Female,Age 19,818.0
2016,Chichester,Female,Age 19,1.3
2016,Chichester,Female,Aged 20-24,3425.0
2016,Chichester,Female,Aged 20-24,5.5
2016,Chichester,Female,Age 20,758.0
2016,Chichester,Female,Age 20,1.2
2016,Chichester,Female,Age 21,706.0
2016,Chichester,Female,Age 21,1.1
2016,Chichester,Female,Age 22,699.0
2016,Chichester,Female,Age 22,1.1
2016,Chichester,Female,Age 23,635.0
2016,Chichester,Female,Age 23,1.0
2016,Chichester,Female,Age 24,627.0
2016,Chichester,Female,Age 24,1.0
2016,Chichester,Female,Aged 25-29,2902.0
2016,Chichester,Female,Aged 25-29,4.7
2016,Chichester,Female,Age 25,643.0
2016,Chichester,Female,Age 25,1.0
2016,Chichester,Female,Age 26,578.0
2016,Chichester,Female,Age 26,0.9
2016,Chichester,Female,Age 27,570.0
2016,Chichester,Female,Age 27,0.9
2016,Chichester,Female,Age 28,563.0
2016,Chichester,Female,Age 28,0.9
2016,Chichester,Female,Age 29,548.0
2016,Chichester,Female,Age 29,0.9
2016,Chichester,Female,Aged 30-34,2785.0
2016,Chichester,Female,Aged 30-34,4.5
2016,Chichester,Female,Age 30,507.0
2016,Chichester,Female,Age 30,0.8
2016,Chichester,Female,Age 31,588.0
2016,Chichester,Female,Age 31,0.9
2016,Chichester,Female,Age 32,548.0
2016,Chichester,Female,Age 32,0.9
2016,Chichester,Female,Age 33,520.0
2016,Chichester,Female,Age 33,0.8
2016,Chichester,Female,Age 34,622.0
2016,Chichester,Female,Age 34,1.0
2016,Chichester,Female,Aged 35-39,3074.0
2016,Chichester,Female,Aged 35-39,5.0
2016,Chichester,Female,Age 35,620.0
2016,Chichester,Female,Age 35,1.0
2016,Chichester,Female,Age 36,664.0
2016,Chichester,Female,Age 36,1.1
2016,Chichester,Female,Age 37,589.0
2016,Chichester,Female,Age 37,1.0
2016,Chichester,Female,Age 38,605.0
2016,Chichester,Female,Age 38,1.0
2016,Chichester,Female,Age 39,596.0
2016,Chichester,Female,Age 39,1.0
2016,Chichester,Female,Aged 40-44,3499.0
2016,Chichester,Female,Aged 40-44,5.6
2016,Chichester,Female,Age 40,627.0
2016,Chichester,Female,Age 40,1.0
2016,Chichester,Female,Age 41,629.0
2016,Chichester,Female,Age 41,1.0
2016,Chichester,Female,Age 42,721.0
2016,Chichester,Female,Age 42,1.2
2016,Chichester,Female,Age 43,748.0
2016,Chichester,Female,Age 43,1.2
2016,Chichester,Female,Age 44,774.0
2016,Chichester,Female,Age 44,1.2
2016,Chichester,Female,Aged 45-49,4117.0
2016,Chichester,Female,Aged 45-49,6.6
2016,Chichester,Female,Age 45,837.0
2016,Chichester,Female,Age 45,1.4
2016,Chichester,Female,Age 46,745.0
2016,Chichester,Female,Age 46,1.2
2016,Chichester,Female,Age 47,769.0
2016,Chichester,Female,Age 47,1.2
2016,Chichester,Female,Age 48,850.0
2016,Chichester,Female,Age 48,1.4
2016,Chichester,Female,Age 49,916.0
2016,Chichester,Female,Age 49,1.5
2016,Chichester,Female,Aged 50-54,4643.0
2016,Chichester,Female,Aged 50-54,7.5
2016,Chichester,Female,Age 50,947.0
2016,Chichester,Female,Age 50,1.5
2016,Chichester,Female,Age 51,897.0
2016,Chichester,Female,Age 51,1.4
2016,Chichester,Female,Age 52,964.0
2016,Chichester,Female,Age 52,1.6
2016,Chichester,Female,Age 53,884.0
2016,Chichester,Female,Age 53,1.4
2016,Chichester,Female,Age 54,951.0
2016,Chichester,Female,Age 54,1.5
2016,Chichester,Female,Aged 55-59,4322.0
2016,Chichester,Female,Aged 55-59,7.0
2016,Chichester,Female,Age 55,806.0
2016,Chichester,Female,Age 55,1.3
2016,Chichester,Female,Age 56,904.0
2016,Chichester,Female,Age 56,1.5
2016,Chichester,Female,Age 57,855.0
2016,Chichester,Female,Age 57,1.4
2016,Chichester,Female,Age 58,909.0
2016,Chichester,Female,Age 58,1.5
2016,Chichester,Female,Age 59,848.0
2016,Chichester,Female,Age 59,1.4
2016,Chichester,Female,Aged 60-64,3902.0
2016,Chichester,Female,Aged 60-64,6.3
2016,Chichester,Female,Age 60,830.0
2016,Chichester,Female,Age 60,1.3
2016,Chichester,Female,Age 61,761.0
2016,Chichester,Female,Age 61,1.2
2016,Chichester,Female,Age 62,797.0
2016,Chichester,Female,Age 62,1.3
2016,Chichester,Female,Age 63,798.0
2016,Chichester,Female,Age 63,1.3
2016,Chichester,Female,Age 64,716.0
2016,Chichester,Female,Age 64,1.2
2016,Chichester,Female,Aged 65-69,4699.0
2016,Chichester,Female,Aged 65-69,7.6
2016,Chichester,Female,Age 65,809.0
2016,Chichester,Female,Age 65,1.3
2016,Chichester,Female,Age 66,890.0
2016,Chichester,Female,Age 66,1.4
2016,Chichester,Female,Age 67,922.0
2016,Chichester,Female,Age 67,1.5
2016,Chichester,Female,Age 68,980.0
2016,Chichester,Female,Age 68,1.6
2016,Chichester,Female,Age 69,1098.0
2016,Chichester,Female,Age 69,1.8
2016,Chichester,Female,Aged 70-74,4003.0
2016,Chichester,Female,Aged 70-74,6.5
2016,Chichester,Female,Age 70,831.0
2016,Chichester,Female,Age 70,1.3
2016,Chichester,Female,Age 71,873.0
2016,Chichester,Female,Age 71,1.4
2016,Chichester,Female,Age 72,818.0
2016,Chichester,Female,Age 72,1.3
2016,Chichester,Female,Age 73,738.0
2016,Chichester,Female,Age 73,1.2
2016,Chichester,Female,Age 74,743.0
2016,Chichester,Female,Age 74,1.2
2016,Chichester,Female,Aged 75-79,3111.0
2016,Chichester,Female,Aged 75-79,5.0
2016,Chichester,Female,Age 75,632.0
2016,Chichester,Female,Age 75,1.0
2016,Chichester,Female,Age 76,668.0
2016,Chichester,Female,Age 76,1.1
2016,Chichester,Female,Age 77,616.0
2016,Chichester,Female,Age 77,1.0
2016,Chichester,Female,Age 78,602.0
2016,Chichester,Female,Age 78,1.0
2016,Chichester,Female,Age 79,593.0
2016,Chichester,Female,Age 79,1.0
2016,Chichester,Female,Aged 80-84,2549.0
2016,Chichester,Female,Aged 80-84,4.1
2016,Chichester,Female,Age 80,526.0
2016,Chichester,Female,Age 80,0.8
2016,Chichester,Female,Age 81,564.0
2016,Chichester,Female,Age 81,0.9
2016,Chichester,Female,Age 82,489.0
2016,Chichester,Female,Age 82,0.8
2016,Chichester,Female,Age 83,488.0
2016,Chichester,Female,Age 83,0.8
2016,Chichester,Female,Age 84,482.0
2016,Chichester,Female,Age 84,0.8
2016,Chichester,Female,Aged 85+,3105.0
2016,Chichester,Female,Aged 85+,5.0
2016,Chichester,Female,Age 85,430.0
2016,Chichester,Female,Age 85,0.7
2016,Chichester,Female,Age 86,375.0
2016,Chichester,Female,Age 86,0.6
2016,Chichester,Female,Age 87,382.0
2016,Chichester,Female,Age 87,0.6
2016,Chichester,Female,Age 88,321.0
2016,Chichester,Female,Age 88,0.5
2016,Chichester,Female,Age 89,297.0
2016,Chichester,Female,Age 89,0.5
2016,Chichester,Female,Aged 90+,1300.0
2016,Chichester,Female,Aged 90+,2.1
2017,Chichester,Total,All Ages,121442.0
2017,Chichester,Total,All Ages,100.0
2017,Chichester,Total,Aged 0 to 15,19535.0
2017,Chichester,Total,Aged 0 to 15,16.1
2017,Chichester,Total,Aged 16+,101907.0
2017,Chichester,Total,Aged 16+,83.9
2017,Chichester,Total,Aged 16 to 64,70027.0
2017,Chichester,Total,Aged 16 to 64,57.7
2017,Chichester,Total,Aged 16 to 24,12510.0
2017,Chichester,Total,Aged 16 to 24,10.3
2017,Chichester,Total,Aged 16 to 17,2305.0
2017,Chichester,Total,Aged 16 to 17,1.9
2017,Chichester,Total,Aged 18 to 24,10205.0
2017,Chichester,Total,Aged 18 to 24,8.4
2017,Chichester,Total,Aged 18 to 21,6090.0
2017,Chichester,Total,Aged 18 to 21,5.0
2017,Chichester,Total,Aged 25 to 49,32193.0
2017,Chichester,Total,Aged 25 to 49,26.5
2017,Chichester,Total,Aged 50 to 64,25324.0
2017,Chichester,Total,Aged 50 to 64,20.9
2017,Chichester,Total,Aged 65+,31880.0
2017,Chichester,Total,Aged 65+,26.3
2017,Chichester,Total,All Ages,121442.0
2017,Chichester,Total,All Ages,100.0
2017,Chichester,Total,Age 0 - 4,5679.0
2017,Chichester,Total,Age 0 - 4,4.7
2017,Chichester,Total,Age 0,1013.0
2017,Chichester,Total,Age 0,0.8
2017,Chichester,Total,Age 1,1087.0
2017,Chichester,Total,Age 1,0.9
2017,Chichester,Total,Age 2,1202.0
2017,Chichester,Total,Age 2,1.0
2017,Chichester,Total,Age 3,1148.0
